id,created_at,original_text
ID000815,2020-06-01,8830 morning alexsummers4 answer covid19 questions naviga
ID000816,2020-06-01,lilithlovett gtblack lives matter gtblacks disproportionately dying covid19 gtfight racism exposing blacks
ID000817,2020-06-01,crapolatombola children 15 greater risk injury death rti cat
ID000818,2020-06-01,challenges covid19 accelerated virtual reality offices persona
ID000819,2020-06-01,share love aeta capas tarlac campaign kids capas tarlac aeta communi
ID000820,2020-06-01,surprise 10 share highest covid19 deaths coming nursing homes
ID000821,2020-06-01,covid19 friendly booking conditions
ID000822,2020-06-01,paullidicul verwardwezen brave man wearing glasses sun eclipse nog wearing masks
ID000823,2020-06-01,fears protests lead rise covid19 cases
ID000824,2020-06-01,england start reopening schools
ID000825,2020-06-01,csr initiative brought immense impact feeding vulnerable families children providing water
ID000826,2020-06-01,partnerships industry level kind policy argument key capitalise oppor
ID000827,2020-06-01,renerabril massachusetts 7000th covid19 death occur 48 hours wear masks
ID000828,2020-06-01,current understanding severe covid19 overestimated easier detect peo
ID000829,2020-06-01,responding covid19 crisis 5point plan university nottingham
ID000830,2020-06-01,british government health bodies endorsed comprehensive set guidelines shoots
ID000831,2020-06-01,parents corona spreads whatsapp forwards
ID000832,2020-06-01,coronavirus protests mockery covid19 restrictions leader david seymour
ID000833,2020-06-01,covid19 pause numbers gonna weeks
ID000834,2020-06-01,covid19 updates today government vibes insha allah
ID000835,2020-06-01,military officer covid19 death bayelsa sahara reporters saharareporters gathered vict
ID000836,2020-06-01,covid19 update samples tested 31 2020 confirm 40 covid19 cases 23 cases samples tested fr
ID000837,2020-06-01,president hinted easing cessastion noticed report cases covid 19
ID000838,2020-06-01,reading symptoms occur ehlers danlos syndrome comparisons
ID000839,2020-06-01,lynnestactia malvinndlovu madube staceyfadzayi omfwethu mamoyot panashejj vorscheg chairmantheplug duchesstal
ID000840,2020-06-01,covid19 exposed weaknesses digital strategies report passle
ID000841,2020-06-01,celebrity couples cast maintain covid19 rules bbc comedy reallife partners
ID000842,2020-06-01,wuhan tested millions people covid19 days cities
ID000843,2020-06-01,series opinion articles 25davidpearson future shadow
ID000844,2020-06-01,trump proved electoral broken covid19 proved healthcare broken weekend validated
ID000845,2020-06-01,collaborative conducted iitdelhi dailab amp aisten efficacies ashwagandha immunity enhanc
ID000846,2020-06-01,chubiei 1 myles monroe dead plane crash 2 jarrid wilson dead suicide 3 reinhard bonkke
ID000847,2020-06-01,essential workers today forgotten workers tomorrow promises fiannafailparty relent fin
ID000848,2020-06-01,scientific advisory group emergencies warned repeatedly january february risk people
ID000849,2020-06-01,applying pandemic influenza frameworks covid19 estimate impacts identify mitigation strategi
ID000850,2020-06-01,buhari decision reopening schools churches ptf submits report covid19
ID000851,2020-06-01,delighted interviewed wired magazine article internet grieve griev
ID000852,2020-06-01,togetherwe slow spread covid19 making conscious effort physical distance betwe
ID000853,2020-06-01,people high risk developing complications covid19 include older adults pregnant
ID000854,2020-06-01,notice support suppliers ppn 0220 claim fund reimb
ID000855,2020-06-01,madaraka day laud phenomenal kdf forces instrumental role playing
ID000856,2020-06-01,mark respect medical warriors forefront fighting covid19 spread indias
ID000857,2020-06-01,megalomaniac pm ambitions hiding data number people died coronavirus dreams arvi
ID000858,2020-06-01,theteampatriot preventative measures defense protect yo
ID000859,2020-06-01,kogi government accused nigeria center disease control ncdc desperation record coronavi
ID000860,2020-06-01,kaduna covid19 update 14 cases 9 sabon tasha axis chikun 4 kawo kaduna north 1
ID000861,2020-06-01,bafetimbi gomis omar al somah covid19 solidarity response fund jmcaule
ID000862,2020-06-01,2020 gonna movie swear ww3 scares australian wildfire covid19 cancellation sporting event
ID000863,2020-06-01,vaccine isnt coronavirus disease 2019 covid19 medication recommended treat
ID000864,2020-06-01,aspects social misery heartbreaking unemployment indias unemployment rate rises 2
ID000865,2020-06-01,post blog series writing rowntree amp 1918 pandemic highlights histor
ID000866,2020-06-01,refugees dont support fight coronavirus response louise aubin unhcrcanberra
ID000867,2020-06-01,156 covid19 cases total number worryingly doubled week cluster
ID000868,2020-06-01,avoid covid19 lab health issues ends 12 hr
ID000869,2020-06-01,devastating increased demand food parcels local area covid19
ID000870,2020-06-01,covid19 stargazing implications damages personal injury litigation comprehensive review
ID000871,2020-06-01,kicks today covid19 community support screenings queerkcl kingsahri catch
ID000872,2020-06-01,aarti lalchandani principal kanpur medical college proof video positive muslims covid19 patients terro
ID000873,2020-06-01,pf dogs working hard school shipshape ready return yrs 10 12 coupl
ID000874,2020-06-01,wednesday thursday debate economic impact recovery
ID000875,2020-06-01,pm met tests easing lockdown association directors public health
ID000876,2020-06-01,good morning happy month titansas anticipate tachas product launch todayplease forget
ID000877,2020-06-01,muslim girls durban bridal showers wedding functions 100 people attending
ID000878,2020-06-01,forestry exploiters demand suspension 2nd 3rd quarter royalty payment covid19
ID000879,2020-06-01,mbvanneelaine extends validity powers granted president duterte bayanihan heal
ID000880,2020-06-01,free leaflet download reduce risk covid19 pvfsmecfs read
ID000881,2020-06-01,good roundup covid19 precautions scottish islands featuring shopkeeper nbissell isle luing
ID000882,2020-06-01,breaking dohs covid19 tally today 552 cases 119 fresh casesresults released patients 3
ID000883,2020-06-01,covid19 heightens investments digital transformation realnews magazine
ID000884,2020-06-01,riots cure covid19 wasted time money vaccines
ID000885,2020-06-01,weekly wrap question marks exist appropriateness investments major infrastructure projects
ID000886,2020-06-01,gtgt digital video bbcafrica bbcworld south african village preparing covid19
ID000887,2020-06-01,rda releases 5th final draft covid19 guidelines recommendations comments rda community memb
ID000888,2020-06-01,saturday protest held melbourne support george floyd protest breaches covid19
ID000889,2020-06-01,tinapatel irene karidas discuss risks involved buying beauty products online diy treatments
ID000890,2020-06-01,yahquint amysiskind realdonaldtrump trump deep government influe
ID000891,2020-06-01,shiffazy understand coming lockdown temporary solution slows spread
ID000892,2020-06-01,covid19 tfl restart major projects
ID000893,2020-06-01,government experienced kind challenge covid19 caused country kenyan bi
ID000894,2020-06-01,strikes todays amazing health innovatorsfrom eits network inser
ID000895,2020-06-01,social accountability happening check act4int
ID000896,2020-06-01,kadendiwachosi kerokoth true paper understand intervening variable globall
ID000897,2020-06-01,people high risk developing complications covid19 include older adults pregnant wo
ID000898,2020-06-01,tuskys suppliers fear retailer pay dues announced facing cash
ID000899,2020-06-01,spaceapps challenge brings teams globe virtual hackathon dedicated developing solutions
ID000900,2020-06-01,years progress curbing global poverty
ID000901,2020-06-01,kirstyehaigh chats josh laurence posnegative covid19 food security
ID000902,2020-06-01,lost family member covid19 parties lot parkyour housesgarde
ID000903,2020-06-01,alarming news covid 19 situation bulawayoplease stay safelet stay homesanitize remember wear
ID000904,2020-06-01,democrats emptied jails covid19 plenty room looters arsonists amp anarchists
ID000905,2020-06-01,walking dog stay 2 metres people busy places lead stay fr
ID000906,2020-06-01,viewpoint highlighting danger leader myth donald trumps response covid19 teaches
ID000907,2020-06-01,failing knee amp injured knee treatment pathways covid19 live cpd webinar 3pm today join
ID000908,2020-06-01,press bureau cabinet briefing scheduled place 4 pm
ID000909,2020-06-01,love afar time covid19 diaspora humanitarianism pandemic response
ID000910,2020-06-01,aflcio pseudoleft groups seek derail opposition mexican workers covid19 pandemic
ID000911,2020-06-01,president dr arif alvi forget orphans differentlyabled thalassemia children
ID000912,2020-06-01,secret service agents tested positive coronavirus 23 recovered president donald trump
ID000913,2020-06-01,ww3 mad australian wildfires covid19 cancellation murder hornets evidence
ID000914,2020-06-01,realdonaldtrump consecrate orange guy covid19 update total cases 1837170 total deaths 106195
ID000915,2020-06-01,prepared postcovid19 realities join program prepared
ID000916,2020-06-01,today motogp cancels japanese gp covid19 restrictions motogp today
ID000917,2020-06-01,abagusii community leaders paid courtesy discussed issues development light covid 19
ID000918,2020-06-01,lots friends cop26 passing feed thinking friends covi
ID000919,2020-06-01,covidiots arguing covid19 scam nigeria consensus cases inflated
ID000920,2020-06-01,businesses turkey reopened covid19 measures eased
ID000921,2020-06-01,bbbofc recommendations return training covid19 pandemic info ht
ID000922,2020-06-01,today received sad news music director wajid ali khan aged 42 sajid wajid duo passed repor
ID000923,2020-06-01,realdonaldtrump media covers story south africa whites abused
ID000924,2020-06-01,nhkworldnews mourn floyd george covid 19 victimsso patients 616 millions casese
ID000925,2020-06-01,tuskys supermarkets hit hard covid19 crisis suppliers seeking intervention
ID000926,2020-06-01,protests usa lockdowns people thought covid19 lockdown
ID000927,2020-06-01,return covid19 highly effective vac
ID000928,2020-06-01,financial history expert william goetzmann wgoetzmann offers historical perspective crisis
ID000929,2020-06-01,latest blog covid19 brexit labour standards regulating globalization
ID000930,2020-06-01,45yearold shopian covid19 patient dies jampk toll 29
ID000931,2020-06-01,employees house tested positive
ID000932,2020-06-01,400000 primary middle school students returned campus longest winter holiday
ID000933,2020-06-01,covid19 therapies update longbrit mprizzleer
ID000934,2020-06-01,event crunch time sustaining improving early years childcare sector covid19
ID000935,2020-06-01,update cases bangladesh 2381 tot 49534 philippines 552 tot 18638
ID000936,2020-06-01,babbage mathematics special soccermatics equations decisions maths
ID000937,2020-06-01,pubs kissing flying covid19 forcing authors change novels guardian
ID000938,2020-06-01,helping small mediumsized businesses covid19 gt microsoft365 business basi
ID000939,2020-06-01,current politicians countries endorsed earlier letter australian mps
ID000940,2020-06-01,years theme supporting breastfeeding covid19 share
ID000941,2020-06-01,staronline 2 viruses america covid19 racism magically disappear
ID000942,2020-06-01,didnt icmr conclude prophylactic hydroxychloroquine protects covid19 guess senior scientis
ID000943,2020-06-01,interesting points increased risk covid19 23 doses hcq dont forget doses decrease
ID000944,2020-06-01,fgs determination remains support businesses msmes endure global pandemicthe national msmesclinic se
ID000945,2020-06-01,thercn calls government refund tuition fees student nurses sterling work tackling covid19
ID000946,2020-06-01,lacc213 eugenegu realdonaldtrump good luck dying covid19 dumdums protesting streets
ID000947,2020-06-01,heard entries open seize opportunity win big ye
ID000948,2020-06-01,message music st andrews feel free sing note pho
ID000949,2020-06-01,nicola sturgeon deny scottish care homes deaths higher england decisions lives risk
ID000950,2020-06-01,ive provide financial investment communities amp organisations redress impact covid19
ID000951,2020-06-01,covid19 crisis fintech enablers boost
ID000952,2020-06-01,trump racist called covid19 chinese virus called black protesters thugs br
ID000953,2020-06-01,damaged lungs prime target covid19 easily lose life
ID000954,2020-06-01,today celebrate sovereignty nationits coincidence country recorded 1962 positive covid19
ID000955,2020-06-01,weischoice accepting pitches 85 minimum 600 recovering covid19 pitch gabriela
ID000956,2020-06-01,listen 10 episodes nation cultural workers react covid19 happened 37 people
ID000957,2020-06-01,hrw amnesty uscirf officialuarh oicoci arableaguegs gcc msajjadnomani wamancmeshram mkatju dr aarti la
ID000958,2020-06-01,car market analysis latest covid19 impact
ID000959,2020-06-01,badnaameng otvnews afford extensions compromise covid1
ID000960,2020-06-01,uk industry confirms covid19 guidelines film amp highend tv greenlight production
ID000961,2020-06-01,americans dont trump president covid 19 great ec
ID000962,2020-06-01,continuation ongoing nddb samvad initiative nddb organised webinar managing hygiene amp safety milk proces
ID000963,2020-06-01,british film commission published guidelines working safely covid19 film highend tv drama
ID000964,2020-06-01,liverpool ccg working mersey care nhs ft rapidly expands telehealth service support residents covid
ID000965,2020-06-01,dmwestdelhi simrano24299017 dcpwestdelhi cmodelhi nagarsdm concerned staff directed paste covid19
ID000966,2020-06-01,exams cancelled final year students passed aggregate marks medical students
ID000967,2020-06-01,maintenance buildings covid19 topics discussed
ID000968,2020-06-01,covid19 update september read latest years bmat september test session
ID000969,2020-06-01,malaysia eyes pandemic recovery 1gw solar tender countrys largest pv auction targets smaller locallyowne
ID000970,2020-06-01,covid19 deaths happened george floyds death huhguess wasnt big deal
ID000971,2020-06-01,profound irony tes initially supported tiered lockdowns mother ltc facility die
ID000972,2020-06-01,wanting speak commerce experts effects covid 19 pop dm email katieitworksa
ID000973,2020-06-01,indigo6e kind covid 19 restrictions talking worst experience youhorrible customer service
ID000974,2020-06-01,november 3 cases people covid19 voting polls shutdown greater risk
ID000975,2020-06-01,2 emergency operations centre 08095394000 08095863000 08078288999 08078288800
ID000976,2020-06-01,talking points bundesliga weekend bayern munich board member future ceo oliver kahn clubs throwin
ID000977,2020-06-01,team distributed essential commodities villagers awareness covid19 grateful
ID000978,2020-06-01,pest control classed essential covid19 outbreak
ID000979,2020-06-01,good article coaching wsj leaders longterm coaches tough feedback prepared
ID000980,2020-06-01,wajid khan wajidkhan7 popular bollywood music director sajidwajid duo passed today age
ID000981,2020-06-01,4monthold baby boy satvik discharged hospital bhuj won battle deadliest viru
ID000982,2020-06-01,role post innovator
ID000983,2020-06-01,sourav ganguly claims cricket return normalcy post covid19 vaccines release
ID000984,2020-06-01,2 months issued open creative community produce eyecatching psas translate pub
ID000985,2020-06-01,wimpyworldwide commieak47 bunch people covid19 close quarter tents havent
ID000986,2020-06-01,80 people mild symptoms covid19 adults healthy active generally
ID000987,2020-06-01,schools riot 1 child covid19 game sa eye
ID000988,2020-06-01,jtimberlake celebrities action benefit concerts raise money countless small businesses destr
ID000989,2020-06-01,wave covid19 pandemic waning vaccine developers problem
ID000990,2020-06-01,raila lauds health workers good fight covid19
ID000991,2020-06-01,154 police brutality amp racism numbers dont lie podcast covid19 update delve sta
ID000992,2020-06-01,covid19 causing stress anxiety small businesses selfemployed resources
ID000993,2020-06-01,24 hours left apply pinf covid19 emergency fund support independent news providers distribute total
ID000994,2020-06-01,ollie singing song city limits weekend covid 19 street singalong
ID000995,2020-06-01,ks16779951 narendramodi abvpvoice doubling rate infection 145 days mumbai dr vinod paul
ID000996,2020-06-01,jtrumpin democrats knew coming organised covid 19 failed
ID000997,2020-06-01,sends 2 doses hydroxychloroquine brazil fight coronavirus
ID000998,2020-06-01,monkeys escaping 19 samples 2020 closing disease outbreak
ID000999,2020-06-01,russia start drug approved treat patients week
ID001000,2020-06-01,san francisco covid19 testing suspended tenderloin retaliation folks fighting liberation
ID001001,2020-06-01,selfless service humanity selfless service god light pandemic delhipolice beyo
ID001002,2020-06-01,dear june fair esteemed followers followers family friends wishers
ID001003,2020-06-01,domestic tourism starts emerge covid19 lockdown aware uwa contend
ID001004,2020-06-01,sardar usman buzdar urges people follow guidelines set govt order remain safe coronavirus pakpmo
ID001005,2020-06-01,oyo covid19 task force update 31 2020
ID001006,2020-06-01,international accounting standards board iasb published covid19related rent concessions amendment
ID001007,2020-06-01,irfu published summary roadmap return rugby clubs objective roadmap
ID001008,2020-06-01,oped today dietrelated conditions diabetes heart disease leave people vulnerable covid19
ID001009,2020-06-01,mass testing country big motherfucking hole loaned billions
ID001010,2020-06-01,dems police arrest pastors parents wtheir kids small business owners du
ID001011,2020-06-01,thejordanrachel yup kinda funny media outlets reporting riots gonna spike
ID001012,2020-06-01,south koreas celltrion aims start inhuman covid19 drug trial july
ID001013,2020-06-01,hope goodbye previous decade looked
ID001014,2020-06-01,worlds notorious trio indirectly responsible infected
ID001015,2020-06-01,breaking 57 americans control spread covid19 restart economy ne
ID001016,2020-06-01,murder hornets nm emergency covid19 nyc shuts subway shooting firew
ID001017,2020-06-01,young newham story 25 share piece creative work capture spirit
ID001018,2020-06-01,covid19 chance build lowcarbon future christiana figueres
ID001019,2020-06-01,read changing marketing jaypalter
ID001020,2020-06-01,tomorrow lifting circuit breaker measures remain cautious vigilant dealing covid
ID001021,2020-06-01,breaking 57 americans control spread covid19 restart eco
ID001022,2020-06-01,ajaydevgn big donation hospital covid19 patients dharavi
ID001023,2020-06-01,uhuru kenyatta administration offer sh2 billion cushion workers hospitality industry
ID001024,2020-06-01,iran cases jump 3000 day highest 2 months
ID001025,2020-06-01,queenslands small business champion maree adshead announced queensland small business commissione
ID001026,2020-06-01,marylands positivity rate dropped 109 5449 peak april 17 current tot
ID001027,2020-06-01,return work webinar focuses health amp safety regulatory issues
ID001028,2020-06-01,nicitizen69 instore retail wounded long covid19 recover sustainable levels
ID001029,2020-06-01,infernoomni riots protests general chaos covid19 powering background
ID001030,2020-06-01,covid numbers dont spike riot cities people breathing coughing spitting anoth
ID001031,2020-06-01,guidance remote working services ltccovid
ID001032,2020-06-01,kevinhollinrake government relieved restrictions today blame government misinformation
ID001033,2020-06-01,people high risk developing complications covid19 include older adults pregnant women
ID001034,2020-06-01,crises scale bring devastation provide platform radical social change
ID001035,2020-06-01,sanctuary sumatran rhino delayed covid19 measures wildlifefocus
ID001036,2020-06-01,kzn health mec nomagugu simelanezulu 5 staffers tested postive covid19 durbans king edward hospita
ID001037,2020-06-01,jk reports covid19 death deceased 45 year male ramnagree shopian amp
ID001038,2020-06-01,fighting govt forcefully killed traditional fruit amp
ID001039,2020-06-01,module covid19 primary care multiple sources guidance covid19 feel
ID001040,2020-06-01,darrenbergman safety pls note visa application centre operations
ID001041,2020-06-01,recovered covid19 patients face litany longterm health effects
ID001042,2020-06-01,business workers exempt uks covid19 travel policy week blank
ID001043,2020-06-01,uk production greenlight resume filminukbfc issues covid19 safety guidance
ID001044,2020-06-01,zealand reports covid19 case 9 consecutive days
ID001045,2020-06-01,covid19 interesting administration interesting health magnificence concepts
ID001046,2020-06-01,cm punjab sardar usman buzdar directs ensure implementation sops markets bazaars view
ID001047,2020-06-01,covid19 death reported shopian patient ramnagri shopian passed smhs hospital srinagar
ID001048,2020-06-01,toyota donates f1 car covid19 charity auction motorsport
ID001049,2020-06-01,norristown service remains suspended notice covid19 crisis
ID001050,2020-06-01,fuck yeah dave sharma announces pink floyd covid19
ID001051,2020-06-01,mother nurse dealing covid19 patients family members check daily
ID001052,2020-06-01,29 2020 covid19 update
ID001053,2020-06-01,abstraktme studios reopening studio hire couples government initiates phase 2 essential indo
ID001054,2020-06-01,selby records worst week covid19 deaths late
ID001055,2020-06-01,global smartphone sales plummeted 20 q1 covid19 ric9871ric
ID001056,2020-06-01,day office rethinking japans business culture covid19 pandemic coronavir
ID001057,2020-06-01,isnt australia normal shields installed scottmorrisonmp australia records eig
ID001058,2020-06-01,voices parents underrepresented survey share
ID001059,2020-06-01,ashishkjha harvardgh director incoming brownuniversity brownsph dean covid19 accelerating worl
ID001060,2020-06-01,grants pennsylvania individuals eligible areas basic living expenses covid19
ID001061,2020-06-01,zealand 10 days covid19 cases thousands people felt safe
ID001062,2020-06-01,delhi govt announced sealing border neighboring sudden surge cases nat
ID001063,2020-06-01,mental health hear practical advice oxfordsbs experts
ID001064,2020-06-01,feel people relaxed australia fear isnt high fyi differen
ID001065,2020-06-01,fg hands covid19 battle governors rip covid19
ID001066,2020-06-01,covid19 boss mustapha rolls plan phase eased lockdown ends
ID001067,2020-06-01,
ID001068,2020-06-01,arogyaandhra ap covid19 district wise status 01062020
ID001069,2020-06-01,block 8 clinicbased nurse tested positive covid19 deployed special parliam
ID001070,2020-06-01,coming support donating salford4good
ID001071,2020-06-01,undoubtable covid19 changed mortality profile db pension schemes
ID001072,2020-06-01,unfortunate true fed govt hands leave curtailment covid19 individ
ID001073,2020-06-01,media airtime ppl shehbaz gill shehzad akbar spit nonsense programs doctors
ID001074,2020-06-01,careleaver working childrens care services love hear experie
ID001075,2020-06-01,minister basic education angie motshekga reopening schools today postponed school
ID001076,2020-06-01,bid encourage small businesses nigeria covid19 pandemic president muhammadu buhari address
ID001077,2020-06-01,increasing amp simplifying excise taxes costeffective tools govts employ reduce
ID001078,2020-06-01,preparing future return office sneeze screens personalised
ID001079,2020-06-01,special issue ethnicity amp health explores impact health implications covid19 diverse race
ID001080,2020-06-01,guidance continuation essential health services pandemic document guidance au
ID001081,2020-06-01,people complaining protesters spread covid19 privil
ID001082,2020-06-01,risk importing covid19 cases great britain
ID001083,2020-06-01,bainjal people maharashtra fight pandemic covid
ID001084,2020-06-01,08 covid19 cases reported today total confirmed cases 1 628 foreign returnees 07 navy personnel 01
ID001085,2020-06-01,johnsons approach covid19
ID001086,2020-06-01,prevent slow transmission informed covid19 virus
ID001087,2020-06-01,nigeria records 307 cases covid19 total infections hit 10162
ID001088,2020-06-01,jsteenhuisen painful feeling listen high position tr
ID001089,2020-06-01,duke students taught detect covid19 lung scans
ID001090,2020-06-01,phis condemn attempt influence dr jasinghe warns sue mohsrilanka
ID001091,2020-06-01,outdoor sites actions include keeping workers fixed teams staying safe
ID001092,2020-06-01,african energy chamber supports south sudan respond covid19
ID001093,2020-06-01,ilangoldenberg covid19 german bio weapon poison gas attack 1 worldwar
ID001094,2020-06-01,june 8th mark presave covid19 dfencenl spotify hear
ID001095,2020-06-01,racial capitalism high body count covid19 turning point fight racial di
ID001096,2020-06-01,join ishola adebayo monday rootsfm9jah roots 971 fm 200 pm
ID001097,2020-06-01,20 covid19 patients recover amp discharged hospital bringing total recovered 801 health ministry
ID001098,2020-06-01,piece fmcg industry encounter post covid19 forbesme
ID001099,2020-06-01,40 local care homes reported covid19 cases figures delayed ho
ID001100,2020-06-01,brilliant article lodhimaleeha morning foreign policy challenges pakistan faces wake covid19 mus
ID001101,2020-06-01,covid recovery rate improves 4819 24 hours 4835 covid19 patients cured
ID001102,2020-06-01,good morning fam special hip hop jam bored audiom
ID001103,2020-06-01,covid19 people ways infected people develop mild moder
ID001104,2020-06-01,largest ships sea shepherds fleet sam simon protecting marine wildlife oceans
ID001105,2020-06-01,report air pollution increases covid19 infections minority ethnic groups affec
ID001106,2020-06-01,covid19 childrens health 4 questions answered
ID001107,2020-06-01,independent sages professor karl friston speaks observer mathematical modelling risk
ID001108,2020-06-01,jk reports covid19 death deceased 45 year male ramnagree shopian amp ot
ID001109,2020-06-01,
ID001110,2020-06-01,selfless stand covid19 pandemic safe kind wor
ID001111,2020-06-01,boys tore covid19 memorial caring people died commies wonkette
ID001112,2020-06-01,time lack food water women access sanitary pads dis
ID001113,2020-06-01,breaking 57 americans control spread covid19 restart eco
ID001114,2020-06-01,favorite youtubers covid19 gates unironically
ID001115,2020-06-01,msme award recognition cashbacked targets encourage msme subsector explains
ID001116,2020-06-01,president uhuru ksh 2b cushion hotels establishments effects covid 1
ID001117,2020-06-01,centers disease control prevention cdc virus disease covid
ID001118,2020-06-01,governor ned lamont covid19related hospitalizations continue drop daily report
ID001119,2020-06-01,india seventh worsthit nation coronavirus pandemic terms total cases overtaken franc
ID001120,2020-06-01,bombshell covid19 questions conscience duty scientific advisers
ID001121,2020-06-01,flexible amp parttime infrastructure amp norms accelerate lessen penalties
ID001122,2020-06-01,defence initiatives covid19 management defenceminindi
ID001123,2020-06-01,virologistsmds gained 70k followers 1 month narrativ
ID001124,2020-06-01,tonytigerpants7 tony message register
ID001125,2020-06-01,national work order expires today 31 advise persons responsibly amp follow protocols
ID001126,2020-06-01,guys mind cookiesntae latest post leave nice comment parents tested positive covid1
ID001127,2020-06-01,guardian wasnt cow covid19
ID001128,2020-06-01,childrens wisconsin investigating suspected cases multisystem inflammatory syndrome misc
ID001129,2020-06-01,organizations ontario including ocaptoronto torontoops aidsckw noharmtoronto parkdalelegal nooneisillegal
ID001130,2020-06-01,engineers rocket land ship middle ocean applauds engineers
ID001131,2020-06-01,blood kits 10000 canadians survey extent covid19 canada
ID001132,2020-06-01,kailashonline hope vaccine talking afterall covid 19 isnt joke
ID001133,2020-06-01,saimasial covid19 situation risks internal resources wud needed
ID001134,2020-06-01,officially month sexuality amp stay safe protect espec
ID001135,2020-06-01,protest tested covid19
ID001136,2020-06-01,theteampatriots preventative measures defense protect
ID001137,2020-06-01,mamataofficial good afternoon request private bus operator charge double fare covid 19 period
ID001138,2020-06-01,president uhuru kenyatta address nation coming days covid19 response
ID001139,2020-06-01,scotgov revised guide businesses physical distancing phase scotlands route map
ID001140,2020-06-01,covid19 kaduna ends 2nd phase palliatives distribution
ID001141,2020-06-01,predicted blame game ive critical sg paten
ID001142,2020-06-01,profkarolsikora heard shouldnt compare deaths countries numbers
ID001143,2020-06-01,eetimes afpele eetimes struggling penetrate
ID001144,2020-06-01,
ID001145,2020-06-01,youtherapy offer therapy young people aged 1125 years offering support accept
ID001146,2020-06-01,midst covid19 crisis eddie sotto bossangeles asks walt disney htt
ID001147,2020-06-01,great blog stephenbellceo changinglives ensure influence rebuild
ID001148,2020-06-01,people talking return anonymous racism malaysia covid19 dei naa
ID001149,2020-06-01,overcome covid 19 governor joelenku tells kajiado residents madaraka speech
ID001150,2020-06-01,biggest problem covid19 turn temporary measures ho
ID001151,2020-06-01,reports death 72yearold man comorbities doda district monday died
ID001152,2020-06-01,blackowned resturants dc amp md open covid19 share
ID001153,2020-06-01,government closed colleges 12 patients covid19 reopening
ID001154,2020-06-01,ouch government science polarised covid19 questions conscience
ID001155,2020-06-01,covid19 business community impact survey focuses phase 1 governments roadmap droghed
ID001156,2020-06-01,parents deciding today send kids school families disabled children le
ID001157,2020-06-01,nhs test amp trace
ID001158,2020-06-01,mp damian collins launched factchecking service called infotagion combat falsehoods pandemic told
ID001159,2020-06-01,dp william ruto government experienced kind challenge covid19 caused country ke
ID001160,2020-06-01,quarantine covid19 quarantine climate change recover science
ID001161,2020-06-01,latest covid19 testing dedicated webpage confi
ID001162,2020-06-01,average depending business type trader expect rm1000 rm5000 month
ID001163,2020-06-01,labors tony burke morrison governments complete abandonment arts entertainment sector coro
ID001164,2020-06-01,government decided chose create response covid 19 crisis centralism
ID001165,2020-06-01,didnt reach wearetiltify goal operation covid19 30 support
ID001166,2020-06-01,covid19 pei happening monday june 1
ID001167,2020-06-01,jampk reports death 70 years man doda dies covid 19 death toll 30
ID001168,2020-06-01,brendanfburns deptinfra impact coronavirus covid19 driver amp vehicle agency limited capa
ID001169,2020-06-01,independent advisory panel deaths custody report governments covid19 early release scheme mired
ID001170,2020-06-01,level 3 time covid19 recovery plan business join free webinar
ID001171,2020-06-01,realdonaldtrump reeling covid19 pay destruction anarch
ID001172,2020-06-01,rise pension age cards cost covid19 range general election promises
ID001173,2020-06-01,relationships covid19 everyday cases
ID001174,2020-06-01,south african village struggling stay safe coronavirus
ID001175,2020-06-01,wearing mask public recommended apply philosophy ne
ID001176,2020-06-01,celebrate moefampccs envis rp nioh ahemdabad organizing topic cov
ID001177,2020-06-01,speakout leaving voice message issue jobs economy
ID001178,2020-06-01,impacting people economies join experts
ID001179,2020-06-01,check slideshow entries alliance learning visual arts competition 2020 mhs staff pupils
ID001180,2020-06-01,cremation free shamshan amp qabrastan covid19 amp nominal noncovid blood bank free blood donors arrangements
ID001181,2020-06-01,occupant sensing market analysis latest covid19 impact
ID001182,2020-06-01,dp william ruto government experienced kind challenge covid19 caused country ke
ID001183,2020-06-01,covid19 pandemic increased selfdiagnosis googling symptoms implore
ID001184,2020-06-01,dont chance interact tomorrow dr cpa peter kitonyo auditor cbk tackles corporate governa
ID001185,2020-06-01,usclass 2020 15 test positive covid19 trump brought speech
ID001186,2020-06-01,moved reminder covid19 deadly problem pakistan
ID001187,2020-06-01,agentcharlie scary care situation care hong kongs sovereignty ab
ID001188,2020-06-01,models work covid19 patrick robotham
ID001189,2020-06-01,countries struggled contacttracing offices germany continued work pandemic htt
ID001190,2020-06-01,fivedimens priyankajha0 maharashtra 1 pune medical staff protested payment salaries 2 bmc issue
ID001191,2020-06-01,sarrahh011 theyve reported florida labeling deaths pneumonia covid19
ID001192,2020-06-01,press release iimahmedabad survey report assess civil society leader perceptions experiences covid 19
ID001193,2020-06-01,covid19 shouldnt overshadow struggle lockdown physically shouldnt diminish
ID001194,2020-06-01,sureshkkhanna dear pm health minister fmg serve white coat
ID001195,2020-06-01,complicating matters people covid19 40 filed unemployment disproportionate
ID001196,2020-06-01,paulsmudge88 profkarolsikora misread post claiming wasnt case covid
ID001197,2020-06-01,sir outstanding contribution social service devastating covid19 lockdown
ID001198,2020-06-01,13900 confirmed cases african continent 58000 recoveries amp 3900 deaths view country
ID001199,2020-06-01,film easily left covid19 art recovery discussions view discussions
ID001200,2020-06-01,government actively suppress voices citizens president rushing approved
